fname,labels
43143ad1.wav,Church_bell
43163f6c.wav,"Cheering,Crowd"
4316b172.wav,Motorcycle
431c199f.wav,Cupboard_open_or_close
431c5627.wav,Sneeze
431f6c18.wav,Sigh
4321a84d.wav,Sneeze
4326f3b2.wav,Race_car_and_auto_racing
4329a043.wav,Harmonica
4329dcee.wav,Raindrop
432ad560.wav,Chink_and_clink
432fbc81.wav,Microwave_oven
432fde41.wav,Bus
4335ebc9.wav,Walk_and_footsteps
43382529.wav,Stream
433b9653.wav,"Gurgling,Toilet_flush"
433c9660.wav,Gong
433ce4f2.wav,Race_car_and_auto_racing
433f0619.wav,Bathtub_(filling_or_washing)
43407b5a.wav,Cutlery_and_silverware
4340947e.wav,Shatter
4342270a.wav,Scissors
4342fc86.wav,Keys_jangling
4343901b.wav,Writing
43498c98.wav,Bus
43499cd3.wav,Crowd
434c920f.wav,Cheering
434d1abe.wav,Traffic_noise_and_roadway_noise
43559742.wav,Male_speech_and_man_speaking
435a65ad.wav,Cricket
435ad51d.wav,Male_singing
435e56d2.wav,Car_passing_by
43615c71.wav,"Water_tap_and_faucet,Drip,Toilet_flush,Sink_(filling_or_washing)"
43619c5f.wav,"Drip,Chewing_and_mastication"
43694204.wav,Sneeze
436c862d.wav,Drip
4372c62e.wav,Bus
4372d3f7.wav,Run
4376db64.wav,"Mechanical_fan,Motorcycle"
4379e27a.wav,Walk_and_footsteps
437b6da9.wav,Crowd
437f8ecf.wav,Computer_keyboard
4381b6bd.wav,Race_car_and_auto_racing
43855905.wav,Motorcycle
4385e95a.wav,Motorcycle
438fd03b.wav,Screaming
4392f672.wav,Fill_(with_liquid)
43979a62.wav,Male_singing
43a196cb.wav,Clapping
43a45bb8.wav,Trickle_and_dribble
43a6b67b.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware,Chink_and_clink"
43ae19e6.wav,Bus
43b1c7dd.wav,Skateboard
43b6290f.wav,Mechanical_fan
43bb56fb.wav,Strum
43bfd74f.wav,Church_bell
43c03a04.wav,"Strum,Electric_guitar"
43c313fe.wav,"Car_passing_by,Knock"
43c47291.wav,Acoustic_guitar
43c4d99b.wav,"Skateboard,Chewing_and_mastication"
43c5f52a.wav,Accelerating_and_revving_and_vroom
43c68d8c.wav,Frying_(food)
43cb785f.wav,Female_speech_and_woman_speaking
43cf750e.wav,Clapping
43cf809e.wav,Knock
43d2aed4.wav,Meow
43d30e24.wav,"Bicycle_bell,Harmonica"
43d640f8.wav,Walk_and_footsteps
43d713a3.wav,Run
43db2cf6.wav,Male_speech_and_man_speaking
43decb51.wav,Writing
43e205c3.wav,"Raindrop,Water_tap_and_faucet"
43e2f1f9.wav,Slam
43e5eeb2.wav,Keys_jangling
43e911cb.wav,Sigh
43eda0f7.wav,"Fill_(with_liquid),Water_tap_and_faucet,Toilet_flush"
43f28c0b.wav,Raindrop
43f4fcfe.wav,Bus
43f953b6.wav,Electric_guitar
43fc92cf.wav,Acoustic_guitar
43fcb88d.wav,"Acoustic_guitar,Harmonica"
43ffc206.wav,Waves_and_surf
4401a087.wav,Accelerating_and_revving_and_vroom
44047137.wav,Scissors
4408951b.wav,Car_passing_by
440c7c1c.wav,Fill_(with_liquid)
440e120f.wav,Cricket
4416b508.wav,Bark
44180131.wav,Crowd
44182e9a.wav,Applause
4419b9a6.wav,Clapping
441adc4d.wav,Cutlery_and_silverware
441b9a8f.wav,Slam
441e22fa.wav,Cricket
441e28e9.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
441f223e.wav,"Female_singing,Gong"
44245bfa.wav,Hi-hat
44247107.wav,Tick-tock
442733c6.wav,Run
442c4536.wav,Chirp_and_tweet
442f7ed1.wav,Drawer_open_or_close
442fc6fb.wav,"Zipper_(clothing),Fart"
443a0fcc.wav,Traffic_noise_and_roadway_noise
443af955.wav,Chink_and_clink
4442b091.wav,Tap
4442bf33.wav,Mechanical_fan
444400fa.wav,"Hi-hat,Bass_guitar"
4446422d.wav,Trickle_and_dribble
445053cb.wav,Hiss
445fe03b.wav,Burping_and_eructation
44606689.wav,Tick-tock
44629895.wav,Skateboard
446b9777.wav,Clapping
446fc955.wav,Keys_jangling
446fe46c.wav,"Applause,Male_speech_and_man_speaking"
44727aa6.wav,Race_car_and_auto_racing
447368e2.wav,"Car_passing_by,Race_car_and_auto_racing"
4474500d.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)"
44793363.wav,Gong
447c7829.wav,Purr
447cd0fa.wav,Crowd
447d1f4e.wav,Child_speech_and_kid_speaking
447e6984.wav,Tap
448068b2.wav,Frying_(food)
44808758.wav,Cricket
448159cd.wav,"Marimba_and_xylophone,Glockenspiel"
448ab37e.wav,Gasp
448f3d12.wav,Electric_guitar
449501fe.wav,"Male_singing,Female_singing"
44976cd0.wav,Electric_guitar
449eca98.wav,Burping_and_eructation
44a3b0aa.wav,"Cupboard_open_or_close,Knock,Slam"
44acbefc.wav,"Strum,Electric_guitar"
44ae61f9.wav,Tick-tock
44b39c2d.wav,Motorcycle
44b42992.wav,"Accordion,Harmonica"
44b8206d.wav,Tick-tock
44c56fb3.wav,Run
44c96995.wav,Sigh
44cab670.wav,Gong
44ccc64d.wav,Bass_guitar
44d23550.wav,Race_car_and_auto_racing
44d8918d.wav,Squeak
44d97537.wav,"Female_speech_and_woman_speaking,Applause"
44dd2039.wav,Zipper_(clothing)
44e4c56c.wav,Waves_and_surf
44e983a8.wav,Mechanical_fan
44eb243c.wav,Drawer_open_or_close
44ebb867.wav,"Fill_(with_liquid),Water_tap_and_faucet,Sink_(filling_or_washing)"
44ee72d5.wav,Female_speech_and_woman_speaking
44ef041f.wav,Bicycle_bell
44f029d4.wav,Race_car_and_auto_racing
44f350e7.wav,Scissors
44f7786a.wav,"Mechanical_fan,Microwave_oven"
44ff89f4.wav,Cupboard_open_or_close
45005417.wav,Bass_drum
4510aa54.wav,Scissors
4512b277.wav,Screaming
4516f622.wav,Run
4517d4c2.wav,Chirp_and_tweet
45278d11.wav,Slam
4527faa8.wav,Knock
45284ac9.wav,Writing
45289db5.wav,Cheering
452ac8a1.wav,Microwave_oven
452b8d27.wav,Accelerating_and_revving_and_vroom
452cdcf6.wav,Bathtub_(filling_or_washing)
452ffd50.wav,Sigh
45385908.wav,Burping_and_eructation
453a2c60.wav,Gong
453b19bd.wav,Traffic_noise_and_roadway_noise
453c02c0.wav,Traffic_noise_and_roadway_noise
453e3d15.wav,Sigh
454797e4.wav,"Acoustic_guitar,Harmonica"
454e48bf.wav,Computer_keyboard
454f686b.wav,Whispering
45555aaf.wav,Run
45570cec.wav,Male_speech_and_man_speaking
455738f8.wav,Slam
455ad81a.wav,Church_bell
45683dd3.wav,Female_singing
456881d6.wav,Knock
4568acbb.wav,Accordion
456a657f.wav,Bark
456d6e2c.wav,Tap
4577548e.wav,Accelerating_and_revving_and_vroom
45783e9f.wav,Harmonica
457a1396.wav,Bicycle_bell
457dea4b.wav,Gurgling
4582d43a.wav,Child_speech_and_kid_speaking
4587c5da.wav,Marimba_and_xylophone
458d66a4.wav,Skateboard
458dba19.wav,Cupboard_open_or_close
45901935.wav,Acoustic_guitar
45988459.wav,Applause
45a43ce1.wav,Female_singing
45aac6b8.wav,Male_speech_and_man_speaking
45ad06d1.wav,Microwave_oven
45b1c148.wav,"Tap,Cupboard_open_or_close,Finger_snapping"
45b69f1b.wav,"Applause,Cheering"
45bfa3e0.wav,Microwave_oven
45c1b204.wav,Purr
45c3713d.wav,Female_speech_and_woman_speaking
45c42bc7.wav,Drawer_open_or_close
45c89f91.wav,Mechanical_fan
45c92b98.wav,Hi-hat
45cab96e.wav,Meow
45d027cb.wav,Accelerating_and_revving_and_vroom
45d46070.wav,Tick-tock
45d4f365.wav,Trickle_and_dribble
45d69f60.wav,Traffic_noise_and_roadway_noise
45d813fe.wav,Accordion
45d85d43.wav,Toilet_flush
45e15847.wav,Child_speech_and_kid_speaking
45e3208b.wav,"Computer_keyboard,Sneeze"
45e36e0d.wav,Bathtub_(filling_or_washing)
45e6891b.wav,"Shatter,Chink_and_clink"
45e8bae4.wav,"Tap,Electric_guitar"
45e97241.wav,"Keys_jangling,Scissors,Buzz"
45efeb83.wav,Traffic_noise_and_roadway_noise
45f2af89.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
45f4b45f.wav,Glockenspiel
45f76cb6.wav,Computer_keyboard
45f9716f.wav,Shatter
45fd2ddc.wav,Cheering
45fd9d24.wav,Yell
45ffef44.wav,"Marimba_and_xylophone,Glockenspiel"
4604bbc5.wav,Accelerating_and_revving_and_vroom
46061a38.wav,"Writing,Fart"
46064021.wav,Drip
460b81ad.wav,"Strum,Meow,Electric_guitar"
460be793.wav,Male_speech_and_man_speaking
460f4835.wav,Writing
4612a9e9.wav,Microwave_oven
4613c5ff.wav,"Strum,Acoustic_guitar,Harmonica"
4615c52d.wav,Traffic_noise_and_roadway_noise
461910f5.wav,Chirp_and_tweet
4619b755.wav,"Gasp,Squeak"
461a7cff.wav,Walk_and_footsteps
461aacbb.wav,"Cricket,Buzz"
461b02c5.wav,Purr
461d3cb5.wav,"Gasp,Squeak"
461f65ed.wav,Hiss
4620d552.wav,"Drip,Chewing_and_mastication"
4620e9a6.wav,Finger_snapping
4626d9b7.wav,Stream
46281b69.wav,Buzz
46291662.wav,Traffic_noise_and_roadway_noise
462ada5f.wav,Hiss
462b0298.wav,Meow
46305191.wav,Bathtub_(filling_or_washing)
4632bfb5.wav,Bus
46363cf3.wav,Mechanical_fan
4636d439.wav,Accelerating_and_revving_and_vroom
464060a6.wav,Clapping
4645d24c.wav,Bark
464c5e64.wav,Finger_snapping
4658ea1f.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
465ba7eb.wav,Shatter
465c3847.wav,Meow
465d943e.wav,Gurgling
4663ad0b.wav,Knock
4668bbdb.wav,Chink_and_clink
466b37e9.wav,Accelerating_and_revving_and_vroom
466d4763.wav,Keys_jangling
466e8ae2.wav,Gurgling
466f4543.wav,Church_bell
466f74e4.wav,Dishes_and_pots_and_pans
46702912.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
467db48f.wav,Bus
4684a687.wav,Male_speech_and_man_speaking
46870e0c.wav,Accelerating_and_revving_and_vroom
468b18d1.wav,Run
468f5f29.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
46915314.wav,Bass_drum
4691f4a9.wav,Fart
4693c2f4.wav,Raindrop
469739dc.wav,Crackle
4699ad17.wav,Electric_guitar
469b789d.wav,Meow
46a0b007.wav,Zipper_(clothing)
46a31cf3.wav,Screaming
46a84fa2.wav,Marimba_and_xylophone
46aa4035.wav,Motorcycle
46ab964b.wav,Traffic_noise_and_roadway_noise
46ae681b.wav,"Marimba_and_xylophone,Glockenspiel"
46b369de.wav,Toilet_flush
46b7a6b4.wav,Bathtub_(filling_or_washing)
46be769a.wav,Keys_jangling
46c48eaf.wav,Bicycle_bell
46c6f6f8.wav,Tick-tock
46c9bde1.wav,Scissors
46d119b1.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
46d87b60.wav,Knock
46da4528.wav,Accordion
46df5fa3.wav,Slam
46e40972.wav,Water_tap_and_faucet
46e5282b.wav,Stream
46e5410d.wav,Gong
46ea6ddf.wav,Toilet_flush
46f0127f.wav,Electric_guitar
46f05f78.wav,Stream
46f4cdc3.wav,Slam
46f632db.wav,Church_bell
46f938cf.wav,Car_passing_by
46fae9ae.wav,Chirp_and_tweet
46fb138f.wav,Acoustic_guitar
46fdba94.wav,Slam
47012c43.wav,Gurgling
4701c87b.wav,Electric_guitar
470ec425.wav,"Cutlery_and_silverware,Chink_and_clink"
470ef081.wav,Squeak
47111e07.wav,Meow
47224b83.wav,Computer_keyboard
4723080c.wav,Female_singing
47233a9b.wav,Chink_and_clink
472707d9.wav,Shatter
472785cb.wav,Sigh
472f9fed.wav,"Gasp,Sigh"
4734d0c9.wav,Squeak
47386a59.wav,Crackle
473900d6.wav,Acoustic_guitar
4739b2f3.wav,Raindrop
47461c53.wav,Raindrop
474d2b2a.wav,Run
474f8717.wav,Traffic_noise_and_roadway_noise
4750035c.wav,Female_singing
47528ba5.wav,Bass_guitar
4759137e.wav,Skateboard
475982a1.wav,Crowd
4762d068.wav,Crackle
47647d7a.wav,"Burping_and_eructation,Sneeze"
47657984.wav,Dishes_and_pots_and_pans
4767a0bd.wav,"Bass_guitar,Electric_guitar"
47707a4e.wav,"Female_speech_and_woman_speaking,Child_speech_and_kid_speaking"
47726270.wav,Yell
4772d762.wav,Sneeze
4776967b.wav,Waves_and_surf
47771f2f.wav,Shatter
477833b1.wav,Accelerating_and_revving_and_vroom
4780f815.wav,Crackle
47829a76.wav,Gong
4786f602.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware,Chink_and_clink"
478cdf46.wav,Bus
47951e20.wav,Bass_drum
479526c7.wav,Crackle
4796016f.wav,Chink_and_clink
47974aea.wav,Applause
479b2061.wav,Gong
47a17568.wav,Stream
47a17634.wav,Crackle
47a3551f.wav,Chirp_and_tweet
47ad714a.wav,Glockenspiel
47b46d71.wav,Accordion
47b5a40d.wav,Clapping
47b5dbd1.wav,Finger_snapping
47b6a6b8.wav,Race_car_and_auto_racing
47bace52.wav,Gurgling
47bc3c2f.wav,Cricket
47bfbab0.wav,Printer
47c0624a.wav,Frying_(food)
47c12872.wav,Hiss
47c419c9.wav,Traffic_noise_and_roadway_noise
47c8af80.wav,Gurgling
47cbf5d5.wav,Printer
47cea820.wav,Screaming
47d53c72.wav,Applause
47d5b210.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
47d97bea.wav,"Zipper_(clothing),Gasp,Fart,Sneeze"
47dc7d53.wav,Meow
47ddc5da.wav,Mechanical_fan
47eead6f.wav,Microwave_oven
47ef8626.wav,Slam
47efbb73.wav,Slam
47f29ff1.wav,Applause
47f47c48.wav,Fart
47fb3d30.wav,Clapping
4800a745.wav,Hiss
48011674.wav,Car_passing_by
4801ac51.wav,Skateboard
4803c5d9.wav,Traffic_noise_and_roadway_noise
4803c8e0.wav,Race_car_and_auto_racing
480a9898.wav,Chink_and_clink
480dee65.wav,Male_speech_and_man_speaking
4812a3d6.wav,"Glockenspiel,Sigh"
481bb142.wav,Microwave_oven
481d7b04.wav,Microwave_oven
481d88a5.wav,Tick-tock
481e0d7c.wav,Knock
481f4424.wav,Tap
4823ce7b.wav,Cricket
48286d38.wav,Hiss
482a1558.wav,Male_speech_and_man_speaking
482a9068.wav,Mechanical_fan
482ab904.wav,Chirp_and_tweet
482ac86c.wav,Bass_guitar
482d9bcc.wav,Whispering
48323ecc.wav,Mechanical_fan
48332e7a.wav,Shatter
48337b1a.wav,Harmonica
4836535c.wav,Screaming
48386083.wav,Fart
483b2c92.wav,"Bass_drum,Hi-hat"
483d751d.wav,"Microwave_oven,Gong"
48400b70.wav,Screaming
4842c4b0.wav,Gurgling
4843750d.wav,"Skateboard,Crackle"
48437d99.wav,Cheering
4843c041.wav,Burping_and_eructation
484a6a36.wav,Drawer_open_or_close
484d1d42.wav,Female_singing
484eb28e.wav,Finger_snapping
484f846d.wav,Traffic_noise_and_roadway_noise
4850ac62.wav,Keys_jangling
4855b6b9.wav,Bark
48597e16.wav,Accordion
485a676a.wav,Burping_and_eructation
485c7cfa.wav,Frying_(food)
485d9cf1.wav,"Trickle_and_dribble,Slam"
48623ca3.wav,"Microwave_oven,Scissors"
4863edfd.wav,"Fill_(with_liquid),Water_tap_and_faucet"
486ae3de.wav,Bicycle_bell
486bd82d.wav,Yell
48769af1.wav,"Whispering,Chewing_and_mastication"
487a17a7.wav,Motorcycle
487d1164.wav,Female_singing
488061aa.wav,Accelerating_and_revving_and_vroom
48873fa6.wav,Strum
488968df.wav,Electric_guitar
488abd94.wav,Sneeze
488cb9ed.wav,Cheering
488d5a45.wav,"Strum,Electric_guitar"
48914120.wav,Yell
4896541a.wav,Chirp_and_tweet
489a5e61.wav,"Drip,Gurgling,Toilet_flush"
489d30b5.wav,Motorcycle
48a32c64.wav,Run
48a858c1.wav,Computer_keyboard
48a88d35.wav,Accordion
48acb246.wav,Tick-tock
48ad5542.wav,Chirp_and_tweet
48af2054.wav,Screaming
48b1413b.wav,Stream
48b4e4c5.wav,Yell
48b90549.wav,Applause
48bcf39d.wav,Acoustic_guitar
48c13d0e.wav,Crackle
48c14323.wav,Marimba_and_xylophone
48c1b1d0.wav,"Cupboard_open_or_close,Knock"
48c56bc9.wav,Traffic_noise_and_roadway_noise
48c651a2.wav,Frying_(food)
48c86442.wav,Writing
48cc6b53.wav,Trickle_and_dribble
48cdd4a9.wav,"Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)"
48d2fe9c.wav,"Fill_(with_liquid),Cricket"
48d387e2.wav,Motorcycle
48d5ec4a.wav,"Stream,Trickle_and_dribble"
48e0a5f2.wav,"Knock,Slam"
48e0fdb3.wav,Burping_and_eructation
48e305ba.wav,Fill_(with_liquid)
48e69acd.wav,Walk_and_footsteps
48ea37d9.wav,"Strum,Electric_guitar"
48ed1f15.wav,"Fill_(with_liquid),Drip,Trickle_and_dribble,Toilet_flush"
48ed8a9e.wav,"Bicycle_bell,Church_bell"
48f4a3de.wav,"Knock,Slam"
48f53e91.wav,Yell
48f7a1a7.wav,Trickle_and_dribble
48f87eae.wav,Chewing_and_mastication
48fa34dd.wav,Cupboard_open_or_close
48fb3857.wav,Microwave_oven
48fbb587.wav,Tick-tock
49034bb5.wav,Sneeze
4905c0e7.wav,Chirp_and_tweet
4907ab17.wav,Applause
490864de.wav,Whispering
4908a7d9.wav,Electric_guitar
4908d179.wav,Male_singing
490a0884.wav,Accelerating_and_revving_and_vroom
490c5605.wav,Skateboard
4910546d.wav,Harmonica
4910bb32.wav,Purr
49186f91.wav,Bathtub_(filling_or_washing)
491bc1e2.wav,Chink_and_clink
491dbf6d.wav,Finger_snapping
491ecd55.wav,Accordion
492695d5.wav,Acoustic_guitar
492753ff.wav,"Fill_(with_liquid),Toilet_flush"
4927b4c6.wav,"Strum,Acoustic_guitar"
49290d93.wav,Skateboard
492fc2c1.wav,Bark
49397eb3.wav,Child_speech_and_kid_speaking
493dc66b.wav,Race_car_and_auto_racing
493f05de.wav,Traffic_noise_and_roadway_noise
494c9234.wav,Church_bell
4954e259.wav,Child_speech_and_kid_speaking
49593cf1.wav,Bass_guitar
4959ad2a.wav,Glockenspiel
495b5b31.wav,Bass_guitar
495cebd2.wav,Accordion
4962f637.wav,Shatter
496499bb.wav,"Cupboard_open_or_close,Drawer_open_or_close"
496a10cc.wav,Clapping
4973aba3.wav,Chewing_and_mastication
49747cb6.wav,"Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)"
497f117c.wav,"Bass_drum,Hi-hat"
497fd9c1.wav,Chirp_and_tweet
49818742.wav,Gong
4981b27d.wav,Tick-tock
4982a995.wav,Fill_(with_liquid)
4984e89d.wav,Yell
4985eccb.wav,Yell
49886c12.wav,Burping_and_eructation
4988a3fd.wav,Accordion
498ce93c.wav,Printer
498fe7c8.wav,Fart
4991cdb3.wav,Acoustic_guitar
4994da52.wav,Motorcycle
4996baf3.wav,"Keys_jangling,Crackle,Scissors"
4996f5e6.wav,Cheering
4998b35e.wav,Trickle_and_dribble
499a3b47.wav,Waves_and_surf
499ecc70.wav,Tick-tock
49a837af.wav,Writing
49ab0ff1.wav,Gurgling
49abf211.wav,Printer
49ad74c5.wav,Marimba_and_xylophone
49b07580.wav,Cheering
49b25eec.wav,Skateboard
49bc93c8.wav,Bicycle_bell
49bf98e2.wav,Gong
49c2b4c3.wav,Yell
49c94333.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
49d18263.wav,Strum
49d2544a.wav,Printer
49d61f53.wav,"Purr,Finger_snapping"
49e28d83.wav,Cheering
49e35910.wav,Cupboard_open_or_close
49e445ca.wav,Sneeze
49e518de.wav,Squeak
49e7b8cc.wav,Drip
49eb6fce.wav,"Skateboard,Dishes_and_pots_and_pans,Cutlery_and_silverware"
49f0afe2.wav,"Fill_(with_liquid),Trickle_and_dribble"
49f3b660.wav,Run
49f4eae3.wav,Acoustic_guitar
49f513ea.wav,Fill_(with_liquid)
49f5d00f.wav,Bark
49f5f055.wav,Female_singing
49f90abe.wav,Accordion
49f9ab2d.wav,"Bathtub_(filling_or_washing),Drip"
49fda59f.wav,"Zipper_(clothing),Fart,Finger_snapping"
4a06589f.wav,Burping_and_eructation
4a0a6161.wav,Hi-hat
4a0b91f6.wav,Finger_snapping
4a0c20d5.wav,Slam
4a10cda6.wav,Applause
4a14b288.wav,Skateboard
4a1da8d9.wav,Bass_drum
4a22b985.wav,Clapping
4a232a2a.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet"
4a236eb4.wav,Cupboard_open_or_close
4a27aa2a.wav,Skateboard
4a2f2329.wav,Child_speech_and_kid_speaking
4a35e75a.wav,Mechanical_fan
4a3732a8.wav,Skateboard
4a384a30.wav,"Marimba_and_xylophone,Glockenspiel"
4a45d0bd.wav,Microwave_oven
4a4c1331.wav,Tick-tock
4a4c5068.wav,Computer_keyboard
4a4ce802.wav,Female_singing
4a4d0629.wav,Screaming
4a532442.wav,"Drip,Gurgling"
4a54e2a5.wav,Child_speech_and_kid_speaking
4a574899.wav,Motorcycle
4a57bf7b.wav,Waves_and_surf
4a5b1b16.wav,Sigh
4a61585f.wav,Frying_(food)
4a63e40b.wav,Female_singing
4a643648.wav,Shatter
4a66a999.wav,Accelerating_and_revving_and_vroom
4a67581d.wav,Whispering
4a67c0f7.wav,Car_passing_by
4a67c503.wav,Bus
4a6a6ef8.wav,Frying_(food)
4a6d4e60.wav,Chirp_and_tweet
4a6dc84d.wav,"Female_speech_and_woman_speaking,Female_singing,Clapping"
4a6ed6fb.wav,Squeak
4a71f229.wav,Shatter
4a74ba40.wav,Accordion
4a74cdff.wav,Scissors
4a7b3d93.wav,Stream
4a7d790d.wav,Bicycle_bell
4a80d6a3.wav,Sneeze
4a810e2d.wav,Stream
4a81772f.wav,Bark
4a83c588.wav,Clapping
4a87ee0a.wav,Female_speech_and_woman_speaking
4a892a23.wav,Mechanical_fan
4a8b0bc5.wav,Skateboard
4a8b2dd4.wav,Marimba_and_xylophone
4a8bb409.wav,Church_bell
4a8f7729.wav,Trickle_and_dribble
4a91f804.wav,Church_bell
4a925c7a.wav,"Tick-tock,Female_singing"
4a93a638.wav,Slam
4a975798.wav,Run
4a9a69e7.wav,"Shatter,Cupboard_open_or_close"
4a9cd8c3.wav,Race_car_and_auto_racing
4aaac7d2.wav,Female_singing
4aaf007c.wav,Computer_keyboard
4ab317ef.wav,Male_singing
4ab4386e.wav,Race_car_and_auto_racing
4ab46a62.wav,Tap
4ab4ff4c.wav,Crowd
4ab9776a.wav,Finger_snapping
4abc33b6.wav,Applause
4abda77f.wav,Shatter
4ac0e567.wav,Fart
4ac0fdc0.wav,Waves_and_surf
4ac1ee35.wav,Shatter
4ac382ba.wav,Gasp
4ac48665.wav,Drip
4ac97d7a.wav,Chirp_and_tweet
4ac9bb8e.wav,Hi-hat
4aca83e5.wav,Whispering
4ad4b51c.wav,"Car_passing_by,Race_car_and_auto_racing"
4ad931bd.wav,Walk_and_footsteps
4adbec6a.wav,"Marimba_and_xylophone,Glockenspiel"
4adc100a.wav,Gurgling
4ae2d937.wav,Purr
4ae79632.wav,"Gasp,Sigh"
4ae81ced.wav,Sneeze
4aeac86a.wav,Clapping
4aed3e5a.wav,Tick-tock
4aef2303.wav,Writing
4aef511d.wav,Crackle
4aef766f.wav,Applause
4af2afd8.wav,Squeak
4af34465.wav,"Accelerating_and_revving_and_vroom,Knock"
4af48f78.wav,Sigh
4af4d4f0.wav,Gurgling
4af51d6d.wav,Strum
4af64493.wav,"Computer_keyboard,Chewing_and_mastication,Scissors"
4af79b2a.wav,"Fill_(with_liquid),Drip,Trickle_and_dribble"
4b061e57.wav,Mechanical_fan
4b0c3a30.wav,Drawer_open_or_close
4b0dff52.wav,Harmonica
4b10405f.wav,Chirp_and_tweet
4b117475.wav,"Frying_(food),Cupboard_open_or_close"
4b11e804.wav,Chink_and_clink
4b122d33.wav,Child_speech_and_kid_speaking
4b148bce.wav,Crowd
4b14b150.wav,Female_speech_and_woman_speaking
4b16abf7.wav,"Bass_guitar,Acoustic_guitar"
4b16bbd3.wav,"Purr,Meow"
4b1ab8d1.wav,Bass_guitar
4b1e3cf8.wav,Bicycle_bell
4b230e13.wav,Cheering
4b23f853.wav,Crowd
4b2620e1.wav,Bathtub_(filling_or_washing)
4b274f75.wav,Accelerating_and_revving_and_vroom
4b3a6a0e.wav,Chirp_and_tweet
4b405a0a.wav,Tap
4b44e2b8.wav,Tap
4b4c9c8e.wav,Whispering
4b53ae34.wav,Bass_drum
4b53df1a.wav,Gong
4b575841.wav,Sink_(filling_or_washing)
4b5a1a6f.wav,Male_singing
4b5f8c9a.wav,Bus
4b6bcc52.wav,Applause
4b6d785f.wav,Screaming
4b6d992d.wav,Cheering
4b7c68de.wav,Raindrop
4b81a009.wav,Bicycle_bell
4b820071.wav,Sneeze
4b870020.wav,Yell
4b87d5d6.wav,Raindrop
4b93f6ef.wav,Run
4b94ac72.wav,"Strum,Gong"
4b99416d.wav,Harmonica
4b9a53da.wav,Bus
4b9b293d.wav,Walk_and_footsteps
4b9b5ff4.wav,Toilet_flush
4b9bb9a2.wav,"Car_passing_by,Race_car_and_auto_racing"
4ba01eac.wav,Chirp_and_tweet
4ba0c800.wav,Zipper_(clothing)
4ba68a3c.wav,Cheering
4ba76cbd.wav,Screaming
4ba96344.wav,Car_passing_by
4baa3b79.wav,Water_tap_and_faucet
4bab56c7.wav,Church_bell
4bafc9ee.wav,Female_speech_and_woman_speaking
4bb0949f.wav,Car_passing_by
4bb2a2af.wav,Bus
4bbb94ea.wav,Bass_guitar
4bbbbaae.wav,Drip
4bbc5e68.wav,Walk_and_footsteps
4bbeffe8.wav,Child_speech_and_kid_speaking
4bcc87c7.wav,"Cupboard_open_or_close,Dishes_and_pots_and_pans,Cutlery_and_silverware"
4bcd5c75.wav,Bass_guitar
4bcfa47b.wav,Traffic_noise_and_roadway_noise
4bd7eef3.wav,Gurgling
4be17e01.wav,Bark
4be2013c.wav,Trickle_and_dribble
4bef141b.wav,Bass_drum
4bf33213.wav,"Tap,Finger_snapping,Clapping"
4bf4a26a.wav,Keys_jangling
4bf4e112.wav,Printer
4bfd29b0.wav,Traffic_noise_and_roadway_noise
4bfd499b.wav,Shatter
4c0056be.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
4c00e6f5.wav,Accelerating_and_revving_and_vroom
4c02e424.wav,"Male_singing,Marimba_and_xylophone,Glockenspiel"
4c049fc7.wav,Marimba_and_xylophone
4c085163.wav,"Zipper_(clothing),Fart"
4c087f0c.wav,Sigh
4c09dc5f.wav,"Stream,Trickle_and_dribble"
4c0c9039.wav,Female_singing
4c11beab.wav,Child_speech_and_kid_speaking
4c1b13c6.wav,Applause
4c1c151d.wav,Writing
4c1d7c88.wav,Run
4c1ef9da.wav,Waves_and_surf
4c213ffc.wav,Squeak
4c2868dc.wav,Bass_drum
4c306f3a.wav,Electric_guitar
4c354de1.wav,Child_speech_and_kid_speaking
4c38150f.wav,"Gasp,Burping_and_eructation,Sigh"
4c38b1c6.wav,Run
4c3aa817.wav,Drawer_open_or_close
4c3bfbc5.wav,"Zipper_(clothing),Gasp"
4c3f2a35.wav,Mechanical_fan
4c4043f4.wav,Drawer_open_or_close
4c48ee81.wav,Waves_and_surf
4c4b9b64.wav,Cricket
4c4c18be.wav,Male_singing
4c558152.wav,Bicycle_bell
4c56535b.wav,Stream
4c584b84.wav,Run
4c592dff.wav,Shatter
4c598b5d.wav,Accordion
